,country,indicator,date,year_week,value,source,url
14956,Ireland,Weekly new ICU admissions per 100k,2020-12-13,2020-W50,0.2215758474269,ECDC database compiled from public online sources,
14957,Ireland,Weekly new ICU admissions per 100k,2020-12-20,2020-W51,0.362578659425837,ECDC database compiled from public online sources,
14958,Ireland,Weekly new ICU admissions per 100k,2020-12-27,2020-W52,0.322292141711855,ECDC database compiled from public online sources,
14959,Ireland,Weekly new ICU admissions per 100k,2021-01-03,2020-W53,0.302148882854864,ECDC database compiled from public online sources,
14960,Ireland,Weekly new ICU admissions per 100k,2021-01-10,2021-W01,0.584154506852737,ECDC database compiled from public online sources,
14961,Ireland,Weekly new ICU admissions per 100k,2021-01-17,2021-W02,1.18845227256246,ECDC database compiled from public online sources,
14962,Ireland,Weekly new ICU admissions per 100k,2021-01-24,2021-W03,1.3294550845614,ECDC database compiled from public online sources,
14963,Ireland,Weekly new ICU admissions per 100k,2021-01-31,2021-W04,1.34959834341839,ECDC database compiled from public online sources,
14964,Ireland,Weekly new ICU admissions per 100k,2021-02-07,2021-W05,1.08773597827751,ECDC database compiled from public online sources,
14965,Ireland,Weekly new ICU admissions per 100k,2021-02-14,2021-W06,0.946733166278573,ECDC database compiled from public online sources,
14966,Ireland,Weekly new ICU admissions per 100k,2021-02-21,2021-W07,0.765443836565655,ECDC database compiled from public online sources,
14967,Ireland,Weekly new ICU admissions per 100k,2021-02-28,2021-W08,0.644584283423709,ECDC database compiled from public online sources,
14968,Ireland,Weekly new ICU admissions per 100k,2021-03-07,2021-W09,0.684870801137691,ECDC database compiled from public online sources,
14969,Ireland,Weekly new ICU admissions per 100k,2021-03-14,2021-W10,0.564011247995746,ECDC database compiled from public online sources,
14970,Ireland,Weekly new ICU admissions per 100k,2021-03-21,2021-W11,0.483438212567782,ECDC database compiled from public online sources,
14971,Ireland,Weekly new ICU admissions per 100k,2021-03-28,2021-W12,0.423008435996809,ECDC database compiled from public online sources,
14972,Ireland,Weekly new ICU admissions per 100k,2021-04-04,2021-W13,0.523724730281764,ECDC database compiled from public online sources,
14973,Ireland,Weekly new ICU admissions per 100k,2021-04-11,2021-W14,0.302148882854864,ECDC database compiled from public online sources,
14974,Ireland,Weekly new ICU admissions per 100k,2021-04-18,2021-W15,0.362578659425837,ECDC database compiled from public online sources,
14975,Ireland,Weekly new ICU admissions per 100k,2021-04-25,2021-W16,0.322292141711855,ECDC database compiled from public online sources,
14976,Ireland,Weekly new ICU admissions per 100k,2021-05-02,2021-W17,0.282005623997873,ECDC database compiled from public online sources,
14977,Ireland,Weekly new ICU admissions per 100k,2021-05-09,2021-W18,0.181289329712918,ECDC database compiled from public online sources,
14978,Ireland,Weekly new ICU admissions per 100k,2021-05-16,2021-W19,0.0805730354279637,ECDC database compiled from public online sources,
14979,Ireland,Weekly new ICU admissions per 100k,2021-05-23,2021-W20,0.141002811998936,ECDC database compiled from public online sources,
14980,Ireland,Weekly new ICU admissions per 100k,2021-05-30,2021-W21,0.302148882854864,ECDC database compiled from public online sources,
14981,Ireland,Weekly new ICU admissions per 100k,2021-06-06,2021-W22,0.282005623997873,ECDC database compiled from public online sources,
14982,Ireland,Weekly new ICU admissions per 100k,2021-06-13,2021-W23,0.161146070855927,ECDC database compiled from public online sources,
14983,Ireland,Weekly new ICU admissions per 100k,2021-06-20,2021-W24,0.161146070855927,ECDC database compiled from public online sources,
14984,Ireland,Weekly new ICU admissions per 100k,2021-06-27,2021-W25,0.0604297765709728,ECDC database compiled from public online sources,
14985,Ireland,Weekly new ICU admissions per 100k,2021-07-04,2021-W26,0.0805730354279637,ECDC database compiled from public online sources,
14986,Ireland,Weekly new ICU admissions per 100k,2021-07-11,2021-W27,0.0402865177139818,ECDC database compiled from public online sources,
14987,Ireland,Weekly new ICU admissions per 100k,2021-07-18,2021-W28,0.0805730354279637,ECDC database compiled from public online sources,
14988,Ireland,Weekly new ICU admissions per 100k,2021-07-25,2021-W29,0.2215758474269,ECDC database compiled from public online sources,
14989,Ireland,Weekly new ICU admissions per 100k,2021-08-01,2021-W30,0.2215758474269,ECDC database compiled from public online sources,
14990,Ireland,Weekly new ICU admissions per 100k,2021-08-08,2021-W31,0.181289329712918,ECDC database compiled from public online sources,
14991,Ireland,Weekly new ICU admissions per 100k,2021-08-15,2021-W32,0.282005623997873,ECDC database compiled from public online sources,
14992,Ireland,Weekly new ICU admissions per 100k,2021-08-22,2021-W33,0.322292141711855,ECDC database compiled from public online sources,
14993,Ireland,Weekly new ICU admissions per 100k,2021-08-29,2021-W34,0.584154506852737,ECDC database compiled from public online sources,
14994,Ireland,Weekly new ICU admissions per 100k,2021-09-05,2021-W35,0.523724730281764,ECDC database compiled from public online sources,
14995,Ireland,Weekly new ICU admissions per 100k,2021-09-12,2021-W36,0.543867989138755,ECDC database compiled from public online sources,
14996,Ireland,Weekly new ICU admissions per 100k,2021-09-19,2021-W37,0.362578659425837,ECDC database compiled from public online sources,
14997,Ireland,Weekly new ICU admissions per 100k,2021-09-26,2021-W38,0.4431516948538,ECDC database compiled from public online sources,
14998,Ireland,Weekly new ICU admissions per 100k,2021-10-03,2021-W39,0.483438212567782,ECDC database compiled from public online sources,
14999,Ireland,Weekly new ICU admissions per 100k,2021-10-10,2021-W40,0.423008435996809,ECDC database compiled from public online sources,
15000,Ireland,Weekly new ICU admissions per 100k,2021-10-17,2021-W41,0.543867989138755,ECDC database compiled from public online sources,
15001,Ireland,Weekly new ICU admissions per 100k,2021-10-24,2021-W42,0.261862365140882,ECDC database compiled from public online sources,
16976,Latvia,Weekly new ICU admissions per 100k,2020-01-05,2020-W01,0.0,TESSy COVID-19,
16977,Latvia,Weekly new ICU admissions per 100k,2020-01-12,2020-W02,0.0,TESSy COVID-19,
16978,Latvia,Weekly new ICU admissions per 100k,2020-01-19,2020-W03,0.0,TESSy COVID-19,
16979,Latvia,Weekly new ICU admissions per 100k,2020-01-26,2020-W04,0.0,TESSy COVID-19,
16980,Latvia,Weekly new ICU admissions per 100k,2020-02-02,2020-W05,0.0,TESSy COVID-19,
16981,Latvia,Weekly new ICU admissions per 100k,2020-02-09,2020-W06,0.0,TESSy COVID-19,
16982,Latvia,Weekly new ICU admissions per 100k,2020-02-16,2020-W07,0.0,TESSy COVID-19,
16983,Latvia,Weekly new ICU admissions per 100k,2020-02-23,2020-W08,0.0,TESSy COVID-19,
16984,Latvia,Weekly new ICU admissions per 100k,2020-03-01,2020-W09,0.0,TESSy COVID-19,
16985,Latvia,Weekly new ICU admissions per 100k,2020-03-08,2020-W10,0.0,TESSy COVID-19,
16986,Latvia,Weekly new ICU admissions per 100k,2020-03-15,2020-W11,0.0,TESSy COVID-19,
16987,Latvia,Weekly new ICU admissions per 100k,2020-03-22,2020-W12,0.0,TESSy COVID-19,
16988,Latvia,Weekly new ICU admissions per 100k,2020-03-29,2020-W13,0.157259491265546,TESSy COVID-19,
16989,Latvia,Weekly new ICU admissions per 100k,2020-04-05,2020-W14,0.209679321687394,TESSy COVID-19,
16990,Latvia,Weekly new ICU admissions per 100k,2020-04-12,2020-W15,0.0,TESSy COVID-19,
16991,Latvia,Weekly new ICU admissions per 100k,2020-04-19,2020-W16,0.157259491265546,TESSy COVID-19,
16992,Latvia,Weekly new ICU admissions per 100k,2020-04-26,2020-W17,0.209679321687394,TESSy COVID-19,
16993,Latvia,Weekly new ICU admissions per 100k,2020-05-03,2020-W18,0.104839660843697,TESSy COVID-19,
16994,Latvia,Weekly new ICU admissions per 100k,2020-05-10,2020-W19,0.0,TESSy COVID-19,
16995,Latvia,Weekly new ICU admissions per 100k,2020-05-17,2020-W20,0.0524198304218486,TESSy COVID-19,
16996,Latvia,Weekly new ICU admissions per 100k,2020-05-24,2020-W21,0.0,TESSy COVID-19,
16997,Latvia,Weekly new ICU admissions per 100k,2020-05-31,2020-W22,0.0524198304218486,TESSy COVID-19,
16998,Latvia,Weekly new ICU admissions per 100k,2020-06-07,2020-W23,0.104839660843697,TESSy COVID-19,
16999,Latvia,Weekly new ICU admissions per 100k,2020-06-14,2020-W24,0.0,TESSy COVID-19,
17000,Latvia,Weekly new ICU admissions per 100k,2020-06-21,2020-W25,0.0,TESSy COVID-19,
17001,Latvia,Weekly new ICU admissions per 100k,2020-06-28,2020-W26,0.0,TESSy COVID-19,
17002,Latvia,Weekly new ICU admissions per 100k,2020-07-05,2020-W27,0.0,TESSy COVID-19,
17003,Latvia,Weekly new ICU admissions per 100k,2020-07-12,2020-W28,0.0,TESSy COVID-19,
17004,Latvia,Weekly new ICU admissions per 100k,2020-07-19,2020-W29,0.0,TESSy COVID-19,
17005,Latvia,Weekly new ICU admissions per 100k,2020-07-26,2020-W30,0.0,TESSy COVID-19,
17006,Latvia,Weekly new ICU admissions per 100k,2020-08-02,2020-W31,0.0,TESSy COVID-19,
17007,Latvia,Weekly new ICU admissions per 100k,2020-08-09,2020-W32,0.0,TESSy COVID-19,
17008,Latvia,Weekly new ICU admissions per 100k,2020-08-16,2020-W33,0.0,TESSy COVID-19,
17009,Latvia,Weekly new ICU admissions per 100k,2020-08-23,2020-W34,0.0,TESSy COVID-19,
17010,Latvia,Weekly new ICU admissions per 100k,2020-08-30,2020-W35,0.0,TESSy COVID-19,
17011,Latvia,Weekly new ICU admissions per 100k,2020-09-06,2020-W36,0.0,TESSy COVID-19,
17012,Latvia,Weekly new ICU admissions per 100k,2020-09-13,2020-W37,0.0,TESSy COVID-19,
17013,Latvia,Weekly new ICU admissions per 100k,2020-09-20,2020-W38,0.0,TESSy COVID-19,
17014,Latvia,Weekly new ICU admissions per 100k,2020-09-27,2020-W39,0.0,TESSy COVID-19,
17015,Latvia,Weekly new ICU admissions per 100k,2020-10-04,2020-W40,0.209679321687394,TESSy COVID-19,
17016,Latvia,Weekly new ICU admissions per 100k,2020-10-11,2020-W41,0.157259491265546,TESSy COVID-19,
17017,Latvia,Weekly new ICU admissions per 100k,2020-10-18,2020-W42,0.314518982531092,TESSy COVID-19,
17018,Latvia,Weekly new ICU admissions per 100k,2020-10-25,2020-W43,0.419358643374789,TESSy COVID-19,
17019,Latvia,Weekly new ICU admissions per 100k,2020-11-01,2020-W44,0.995976778015123,TESSy COVID-19,
17020,Latvia,Weekly new ICU admissions per 100k,2020-11-08,2020-W45,1.15323626928067,TESSy COVID-19,
17021,Latvia,Weekly new ICU admissions per 100k,2020-11-15,2020-W46,1.31049576054622,TESSy COVID-19,
17022,Latvia,Weekly new ICU admissions per 100k,2020-11-22,2020-W47,2.14921304729579,TESSy COVID-19,
17023,Latvia,Weekly new ICU admissions per 100k,2020-11-29,2020-W48,4.29842609459158,TESSy COVID-19,
17024,Latvia,Weekly new ICU admissions per 100k,2020-12-06,2020-W49,4.97988389007562,TESSy COVID-19,
17025,Latvia,Weekly new ICU admissions per 100k,2020-12-13,2020-W50,5.6089218551378,TESSy COVID-19,
17026,Latvia,Weekly new ICU admissions per 100k,2020-12-20,2020-W51,4.82262439881007,TESSy COVID-19,
17027,Latvia,Weekly new ICU admissions per 100k,2020-12-27,2020-W52,4.82262439881007,TESSy COVID-19,
17028,Latvia,Weekly new ICU admissions per 100k,2021-01-03,2020-W53,5.81860117682519,TESSy COVID-19,
17029,Latvia,Weekly new ICU admissions per 100k,2021-01-10,2021-W01,6.23795982019998,TESSy COVID-19,
17030,Latvia,Weekly new ICU admissions per 100k,2021-01-17,2021-W02,7.91539439369914,TESSy COVID-19,
17031,Latvia,Weekly new ICU admissions per 100k,2021-01-24,2021-W03,8.43959269791762,TESSy COVID-19,
17032,Latvia,Weekly new ICU admissions per 100k,2021-01-31,2021-W04,8.54443235876132,TESSy COVID-19,
17033,Latvia,Weekly new ICU admissions per 100k,2021-02-07,2021-W05,8.12507371538653,TESSy COVID-19,
17034,Latvia,Weekly new ICU admissions per 100k,2021-02-14,2021-W06,8.17749354580838,TESSy COVID-19,
17035,Latvia,Weekly new ICU admissions per 100k,2021-02-21,2021-W07,6.60489863315292,TESSy COVID-19,
17036,Latvia,Weekly new ICU admissions per 100k,2021-02-28,2021-W08,6.44763914188738,TESSy COVID-19,
17037,Latvia,Weekly new ICU admissions per 100k,2021-03-07,2021-W09,6.23795982019998,TESSy COVID-19,
17038,Latvia,Weekly new ICU admissions per 100k,2021-03-14,2021-W10,6.65731846357477,TESSy COVID-19,
17039,Latvia,Weekly new ICU admissions per 100k,2021-03-21,2021-W11,5.55650202471595,TESSy COVID-19,
17040,Latvia,Weekly new ICU admissions per 100k,2021-03-28,2021-W12,6.23795982019998,TESSy COVID-19,
17041,Latvia,Weekly new ICU admissions per 100k,2021-04-04,2021-W13,6.81457795484032,TESSy COVID-19,
17042,Latvia,Weekly new ICU admissions per 100k,2021-04-11,2021-W14,7.12909693737141,TESSy COVID-19,
17043,Latvia,Weekly new ICU admissions per 100k,2021-04-18,2021-W15,6.81457795484032,TESSy COVID-19,
17044,Latvia,Weekly new ICU admissions per 100k,2021-04-25,2021-W16,6.65731846357477,TESSy COVID-19,
17045,Latvia,Weekly new ICU admissions per 100k,2021-05-02,2021-W17,7.39119608948065,TESSy COVID-19,
17046,Latvia,Weekly new ICU admissions per 100k,2021-05-09,2021-W18,7.02425727652771,TESSy COVID-19,
17047,Latvia,Weekly new ICU admissions per 100k,2021-05-16,2021-W19,6.91941761568401,TESSy COVID-19,
17048,Latvia,Weekly new ICU admissions per 100k,2021-05-23,2021-W20,6.44763914188738,TESSy COVID-19,
17049,Latvia,Weekly new ICU admissions per 100k,2021-05-30,2021-W21,6.08070032893444,TESSy COVID-19,
17050,Latvia,Weekly new ICU admissions per 100k,2021-06-06,2021-W22,4.61294507712268,TESSy COVID-19,
17051,Latvia,Weekly new ICU admissions per 100k,2021-06-13,2021-W23,4.50810541627898,TESSy COVID-19,
17052,Latvia,Weekly new ICU admissions per 100k,2021-06-20,2021-W24,4.08874677290419,TESSy COVID-19,
17053,Latvia,Weekly new ICU admissions per 100k,2021-06-27,2021-W25,2.77825101235798,TESSy COVID-19,
17054,Latvia,Weekly new ICU admissions per 100k,2021-07-04,2021-W26,2.51615186024873,TESSy COVID-19,
17055,Latvia,Weekly new ICU admissions per 100k,2021-07-11,2021-W27,1.25807593012437,TESSy COVID-19,
17056,Latvia,Weekly new ICU admissions per 100k,2021-07-18,2021-W28,1.25807593012437,TESSy COVID-19,
17057,Latvia,Weekly new ICU admissions per 100k,2021-07-25,2021-W29,0.73387762590588,TESSy COVID-19,
17058,Latvia,Weekly new ICU admissions per 100k,2021-08-01,2021-W30,0.681457795484032,TESSy COVID-19,
17059,Latvia,Weekly new ICU admissions per 100k,2021-08-08,2021-W31,0.995976778015123,TESSy COVID-19,
17060,Latvia,Weekly new ICU admissions per 100k,2021-08-15,2021-W32,0.995976778015123,TESSy COVID-19,
17061,Latvia,Weekly new ICU admissions per 100k,2021-08-22,2021-W33,0.838717286749577,TESSy COVID-19,
17062,Latvia,Weekly new ICU admissions per 100k,2021-08-29,2021-W34,1.57259491265546,TESSy COVID-19,
17063,Latvia,Weekly new ICU admissions per 100k,2021-09-05,2021-W35,2.25405270813949,TESSy COVID-19,
17064,Latvia,Weekly new ICU admissions per 100k,2021-09-12,2021-W36,2.20163287771764,TESSy COVID-19,
17065,Latvia,Weekly new ICU admissions per 100k,2021-09-19,2021-W37,3.35486914699831,TESSy COVID-19,
17066,Latvia,Weekly new ICU admissions per 100k,2021-09-26,2021-W38,4.66536490754452,TESSy COVID-19,
17067,Latvia,Weekly new ICU admissions per 100k,2021-10-03,2021-W39,5.76618134640335,TESSy COVID-19,
17068,Latvia,Weekly new ICU admissions per 100k,2021-10-10,2021-W40,6.97183744610586,TESSy COVID-19,
17069,Latvia,Weekly new ICU admissions per 100k,2021-10-17,2021-W41,10.2742867626823,TESSy COVID-19,
17070,Latvia,Weekly new ICU admissions per 100k,2021-10-24,2021-W42,12.3710799795563,TESSy COVID-19,
19913,Malta,Weekly new ICU admissions per 100k,2020-09-20,2020-W38,0.971696426489222,TESSy COVID-19,
19914,Malta,Weekly new ICU admissions per 100k,2020-09-27,2020-W39,0.777357141191378,TESSy COVID-19,
19915,Malta,Weekly new ICU admissions per 100k,2020-10-04,2020-W40,0.777357141191378,TESSy COVID-19,
19916,Malta,Weekly new ICU admissions per 100k,2020-10-11,2020-W41,0.777357141191378,TESSy COVID-19,
19917,Malta,Weekly new ICU admissions per 100k,2020-10-18,2020-W42,1.16603571178707,TESSy COVID-19,
19918,Malta,Weekly new ICU admissions per 100k,2020-10-25,2020-W43,1.7490535676806,TESSy COVID-19,
19919,Malta,Weekly new ICU admissions per 100k,2020-11-01,2020-W44,0.971696426489222,TESSy COVID-19,
19920,Malta,Weekly new ICU admissions per 100k,2020-11-08,2020-W45,0.583017855893533,TESSy COVID-19,
19921,Malta,Weekly new ICU admissions per 100k,2020-11-15,2020-W46,1.36037499708491,TESSy COVID-19,
19922,Malta,Weekly new ICU admissions per 100k,2020-11-22,2020-W47,0.777357141191378,TESSy COVID-19,
19923,Malta,Weekly new ICU admissions per 100k,2020-11-29,2020-W48,1.7490535676806,TESSy COVID-19,
19924,Malta,Weekly new ICU admissions per 100k,2020-12-06,2020-W49,0.777357141191378,TESSy COVID-19,
19925,Malta,Weekly new ICU admissions per 100k,2020-12-13,2020-W50,0.777357141191378,TESSy COVID-19,
19926,Malta,Weekly new ICU admissions per 100k,2020-12-20,2020-W51,0.777357141191378,TESSy COVID-19,
19927,Malta,Weekly new ICU admissions per 100k,2020-12-27,2020-W52,0.777357141191378,TESSy COVID-19,
19928,Malta,Weekly new ICU admissions per 100k,2021-01-03,2020-W53,1.55471428238276,TESSy COVID-19,
19929,Malta,Weekly new ICU admissions per 100k,2021-01-10,2021-W01,0.194339285297844,TESSy COVID-19,
19930,Malta,Weekly new ICU admissions per 100k,2021-01-17,2021-W02,1.16603571178707,TESSy COVID-19,
19931,Malta,Weekly new ICU admissions per 100k,2021-01-24,2021-W03,0.777357141191378,TESSy COVID-19,
19932,Malta,Weekly new ICU admissions per 100k,2021-01-31,2021-W04,0.971696426489222,TESSy COVID-19,
19933,Malta,Weekly new ICU admissions per 100k,2021-02-07,2021-W05,1.16603571178707,TESSy COVID-19,
19934,Malta,Weekly new ICU admissions per 100k,2021-02-14,2021-W06,0.971696426489222,TESSy COVID-19,
19935,Malta,Weekly new ICU admissions per 100k,2021-02-21,2021-W07,1.94339285297844,TESSy COVID-19,
19936,Malta,Weekly new ICU admissions per 100k,2021-02-28,2021-W08,1.7490535676806,TESSy COVID-19,
19937,Malta,Weekly new ICU admissions per 100k,2021-03-07,2021-W09,1.16603571178707,TESSy COVID-19,
19938,Malta,Weekly new ICU admissions per 100k,2021-03-14,2021-W10,2.72074999416982,TESSy COVID-19,
19939,Malta,Weekly new ICU admissions per 100k,2021-03-21,2021-W11,1.36037499708491,TESSy COVID-19,
19940,Malta,Weekly new ICU admissions per 100k,2021-03-28,2021-W12,0.194339285297844,TESSy COVID-19,
19941,Malta,Weekly new ICU admissions per 100k,2021-04-11,2021-W14,1.36037499708491,TESSy COVID-19,
19942,Malta,Weekly new ICU admissions per 100k,2021-04-25,2021-W16,0.583017855893533,TESSy COVID-19,
19943,Malta,Weekly new ICU admissions per 100k,2021-05-02,2021-W17,0.194339285297844,TESSy COVID-19,
19944,Malta,Weekly new ICU admissions per 100k,2021-05-09,2021-W18,0.388678570595689,TESSy COVID-19,
19945,Malta,Weekly new ICU admissions per 100k,2021-05-16,2021-W19,0.388678570595689,TESSy COVID-19,
19946,Malta,Weekly new ICU admissions per 100k,2021-07-04,2021-W26,0.194339285297844,TESSy COVID-19,
19947,Malta,Weekly new ICU admissions per 100k,2021-07-11,2021-W27,0.194339285297844,TESSy COVID-19,
19948,Malta,Weekly new ICU admissions per 100k,2021-08-01,2021-W30,0.971696426489222,TESSy COVID-19,
19949,Malta,Weekly new ICU admissions per 100k,2021-08-08,2021-W31,0.194339285297844,TESSy COVID-19,
19950,Malta,Weekly new ICU admissions per 100k,2021-08-15,2021-W32,0.777357141191378,TESSy COVID-19,
19951,Malta,Weekly new ICU admissions per 100k,2021-08-22,2021-W33,0.388678570595689,TESSy COVID-19,
19952,Malta,Weekly new ICU admissions per 100k,2021-08-29,2021-W34,0.388678570595689,TESSy COVID-19,
19953,Malta,Weekly new ICU admissions per 100k,2021-09-05,2021-W35,0.388678570595689,TESSy COVID-19,
19954,Malta,Weekly new ICU admissions per 100k,2021-09-12,2021-W36,0.388678570595689,TESSy COVID-19,
19955,Malta,Weekly new ICU admissions per 100k,2021-09-19,2021-W37,0.194339285297844,TESSy COVID-19,
19956,Malta,Weekly new ICU admissions per 100k,2021-09-26,2021-W38,0.583017855893533,TESSy COVID-19,
19957,Malta,Weekly new ICU admissions per 100k,2021-10-10,2021-W40,0.194339285297844,TESSy COVID-19,
21255,Netherlands,Weekly new ICU admissions per 100k,2020-03-01,2020-W09,0.0114892444873887,"TESSy COVID-19, national weekly data",
21256,Netherlands,Weekly new ICU admissions per 100k,2020-03-08,2020-W10,0.103403200386498,"TESSy COVID-19, national weekly data",
21257,Netherlands,Weekly new ICU admissions per 100k,2020-03-15,2020-W11,0.637653069050072,"TESSy COVID-19, national weekly data",
21258,Netherlands,Weekly new ICU admissions per 100k,2020-03-22,2020-W12,2.44720907581379,"TESSy COVID-19, national weekly data",
21259,Netherlands,Weekly new ICU admissions per 100k,2020-03-29,2020-W13,4.30846668277076,"TESSy COVID-19, national weekly data",
21260,Netherlands,Weekly new ICU admissions per 100k,2020-04-05,2020-W14,3.60762276904005,"TESSy COVID-19, national weekly data",
21261,Netherlands,Weekly new ICU admissions per 100k,2020-04-12,2020-W15,1.97040542958716,"TESSy COVID-19, national weekly data",
21262,Netherlands,Weekly new ICU admissions per 100k,2020-04-19,2020-W16,1.14892444873887,"TESSy COVID-19, national weekly data",
21263,Netherlands,Weekly new ICU admissions per 100k,2020-04-26,2020-W17,0.718077780461793,"TESSy COVID-19, national weekly data",
21264,Netherlands,Weekly new ICU admissions per 100k,2020-05-03,2020-W18,0.494037512957714,"TESSy COVID-19, national weekly data",
21265,Netherlands,Weekly new ICU admissions per 100k,2020-05-10,2020-W19,0.258508000966246,"TESSy COVID-19, national weekly data",
21266,Netherlands,Weekly new ICU admissions per 100k,2020-05-17,2020-W20,0.195317156285608,"TESSy COVID-19, national weekly data",
21267,Netherlands,Weekly new ICU admissions per 100k,2020-05-24,2020-W21,0.143615556092359,"TESSy COVID-19, national weekly data",
21268,Netherlands,Weekly new ICU admissions per 100k,2020-05-31,2020-W22,0.0919139558991095,"TESSy COVID-19, national weekly data",
21269,Netherlands,Weekly new ICU admissions per 100k,2020-06-07,2020-W23,0.137870933848664,"TESSy COVID-19, national weekly data",
21270,Netherlands,Weekly new ICU admissions per 100k,2020-06-14,2020-W24,0.0574462224369434,"TESSy COVID-19, national weekly data",
21271,Netherlands,Weekly new ICU admissions per 100k,2020-06-21,2020-W25,0.0344677334621661,"TESSy COVID-19, national weekly data",
21272,Netherlands,Weekly new ICU admissions per 100k,2020-06-28,2020-W26,0.0287231112184717,"TESSy COVID-19, national weekly data",
21273,Netherlands,Weekly new ICU admissions per 100k,2020-07-05,2020-W27,0.0287231112184717,"TESSy COVID-19, national weekly data",
21274,Netherlands,Weekly new ICU admissions per 100k,2020-07-12,2020-W28,0.0344677334621661,"TESSy COVID-19, national weekly data",
21275,Netherlands,Weekly new ICU admissions per 100k,2020-07-19,2020-W29,0.017233866731083,"TESSy COVID-19, national weekly data",
21276,Netherlands,Weekly new ICU admissions per 100k,2020-07-26,2020-W30,0.0517016001932491,"TESSy COVID-19, national weekly data",
21277,Netherlands,Weekly new ICU admissions per 100k,2020-08-02,2020-W31,0.0804247114117208,"TESSy COVID-19, national weekly data",
21278,Netherlands,Weekly new ICU admissions per 100k,2020-08-09,2020-W32,0.0976585781428038,"TESSy COVID-19, national weekly data",
21279,Netherlands,Weekly new ICU admissions per 100k,2020-08-16,2020-W33,0.155104800579747,"TESSy COVID-19, national weekly data",
21280,Netherlands,Weekly new ICU admissions per 100k,2020-08-23,2020-W34,0.160849422823442,"TESSy COVID-19, national weekly data",
21281,Netherlands,Weekly new ICU admissions per 100k,2020-08-30,2020-W35,0.0861693336554152,"TESSy COVID-19, national weekly data",
21282,Netherlands,Weekly new ICU admissions per 100k,2020-09-06,2020-W36,0.0976585781428038,"TESSy COVID-19, national weekly data",
21283,Netherlands,Weekly new ICU admissions per 100k,2020-09-13,2020-W37,0.178083289554525,"TESSy COVID-19, national weekly data",
21284,Netherlands,Weekly new ICU admissions per 100k,2020-09-20,2020-W38,0.3044649789158,"TESSy COVID-19, national weekly data",
21285,Netherlands,Weekly new ICU admissions per 100k,2020-09-27,2020-W39,0.545739113150963,"TESSy COVID-19, national weekly data",
21286,Netherlands,Weekly new ICU admissions per 100k,2020-10-04,2020-W40,0.689354669243321,"TESSy COVID-19, national weekly data",
21287,Netherlands,Weekly new ICU admissions per 100k,2020-10-11,2020-W41,1.07424435957084,"TESSy COVID-19, national weekly data",
21288,Netherlands,Weekly new ICU admissions per 100k,2020-10-18,2020-W42,1.58551573925964,"TESSy COVID-19, national weekly data",
21289,Netherlands,Weekly new ICU admissions per 100k,2020-10-25,2020-W43,1.94742694061238,"TESSy COVID-19, national weekly data",
21290,Netherlands,Weekly new ICU admissions per 100k,2020-11-01,2020-W44,1.94742694061238,"TESSy COVID-19, national weekly data",
21291,Netherlands,Weekly new ICU admissions per 100k,2020-11-08,2020-W45,1.64296196169658,"TESSy COVID-19, national weekly data",
21292,Netherlands,Weekly new ICU admissions per 100k,2020-11-15,2020-W46,1.39019858297403,"TESSy COVID-19, national weekly data",
21293,Netherlands,Weekly new ICU admissions per 100k,2020-11-22,2020-W47,1.20637067117581,"TESSy COVID-19, national weekly data",
21294,Netherlands,Weekly new ICU admissions per 100k,2020-11-29,2020-W48,1.07424435957084,"TESSy COVID-19, national weekly data",
21295,Netherlands,Weekly new ICU admissions per 100k,2020-12-06,2020-W49,1.14892444873887,"TESSy COVID-19, national weekly data",
21296,Netherlands,Weekly new ICU admissions per 100k,2020-12-13,2020-W50,1.30402924931862,"TESSy COVID-19, national weekly data",
21297,Netherlands,Weekly new ICU admissions per 100k,2020-12-20,2020-W51,1.65445120618397,"TESSy COVID-19, national weekly data",
21298,Netherlands,Weekly new ICU admissions per 100k,2020-12-27,2020-W52,1.68317431740244,"TESSy COVID-19, national weekly data",
21299,Netherlands,Weekly new ICU admissions per 100k,2021-01-03,2020-W53,1.92444845163761,"TESSy COVID-19, national weekly data",
21300,Netherlands,Weekly new ICU admissions per 100k,2021-01-10,2021-W01,1.73487591759569,"TESSy COVID-19, national weekly data",
21301,Netherlands,Weekly new ICU admissions per 100k,2021-01-17,2021-W02,1.45913404989836,"TESSy COVID-19, national weekly data",
21302,Netherlands,Weekly new ICU admissions per 100k,2021-01-24,2021-W03,1.39594320521773,"TESSy COVID-19, national weekly data",
21303,Netherlands,Weekly new ICU admissions per 100k,2021-01-31,2021-W04,1.44190018316728,"TESSy COVID-19, national weekly data",
21304,Netherlands,Weekly new ICU admissions per 100k,2021-02-07,2021-W05,0.993819648159122,"TESSy COVID-19, national weekly data",
21305,Netherlands,Weekly new ICU admissions per 100k,2021-02-14,2021-W06,1.10296747078931,"TESSy COVID-19, national weekly data",
21306,Netherlands,Weekly new ICU admissions per 100k,2021-02-21,2021-W07,1.38445396073034,"TESSy COVID-19, national weekly data",
21307,Netherlands,Weekly new ICU admissions per 100k,2021-02-28,2021-W08,1.30402924931862,"TESSy COVID-19, national weekly data",
21308,Netherlands,Weekly new ICU admissions per 100k,2021-03-07,2021-W09,1.57402649477225,"TESSy COVID-19, national weekly data",
21309,Netherlands,Weekly new ICU admissions per 100k,2021-03-14,2021-W10,1.55104800579747,"TESSy COVID-19, national weekly data",
